x;y;z;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
0;0;0;-0.084;0.053;0;0;0;0;0;0;0;-0.234;0.051;0.011;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.528;0.376;-0.179;0.954;0.249;0.199;-0.175;0;0.302;-0.204;0.031;0.933;-0.182;0.166;0.184;0;0;0;-0.752;0.187;-0.023;0.753;-0.126;-0.017;0.007;0;0;0.091;-0.161;-0.956;0.287;-0.047;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.052;0;0;0;0;0;0;0;-0.233;0.05;0.011;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.528;0.377;-0.182;0.955;0.256;0.2;-0.177;0;0.304;-0.207;0.031;0.934;-0.186;0.166;0.185;0;0;0;-0.752;0.188;-0.033;0.753;-0.127;-0.017;0.007;0;0;0.091;-0.163;-0.961;0.292;-0.049;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.051;0;0;0;0;0;0;0;-0.232;0.048;0.011;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.529;0.377;-0.184;0.955;0.266;0.202;-0.18;0;0.306;-0.211;0.028;0.935;-0.19;0.167;0.187;0;0;0;-0.751;0.19;-0.06;0.752;-0.128;-0.017;0.007;0;0;0.092;-0.165;-0.973;0.299;-0.05;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.05;0;0;0;0;0;0;0;-0.232;0.047;0.011;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.53;0.378;-0.184;0.956;0.273;0.203;-0.181;0;0.308;-0.215;0.026;0.936;-0.195;0.168;0.188;0;0;0;-0.751;0.191;-0.086;0.751;-0.129;-0.017;0.007;0;0;0.092;-0.167;-0.985;0.305;-0.05;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.049;-0.001;0;0;0;0;0;0;-0.232;0.047;0.011;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.531;0.38;-0.151;0.955;0.258;0.203;-0.179;0;0.311;-0.219;0.018;0.937;-0.196;0.17;0.187;0;0;0;-0.751;0.192;-0.124;0.746;-0.129;-0.018;0.007;0;0;0.092;-0.169;-1;0.281;-0.047;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.049;-0.001;0;0;0;0;0;0;-0.232;0.048;0.01;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.532;0.38;-0.162;0.956;0.247;0.204;-0.18;0;0.313;-0.222;0.02;0.938;-0.178;0.171;0.188;0;0;0;-0.75;0.193;-0.06;0.739;-0.125;-0.018;0.007;0;0;0.091;-0.17;-0.97;0.243;-0.043;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.048;-0.001;0;0;0;0;0;0;-0.232;0.049;0.01;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.533;0.38;-0.168;0.956;0.248;0.204;-0.18;0;0.314;-0.225;0.019;0.939;-0.173;0.173;0.19;0;0;0;-0.749;0.194;-0.052;0.733;-0.123;-0.018;0.007;0;0;0.091;-0.171;-0.97;0.217;-0.041;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.047;-0.001;0;0;0;0;0;0;-0.232;0.052;0.01;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.534;0.38;-0.174;0.956;0.253;0.205;-0.181;0;0.316;-0.227;0.02;0.94;-0.177;0.174;0.191;0;0;0;-0.748;0.195;-0.066;0.729;-0.123;-0.018;0.007;0;0;0.09;-0.172;-0.979;0.21;-0.042;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.046;-0.002;0;0;0;0;0;0;-0.233;0.055;0.009;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.534;0.381;-0.179;0.957;0.263;0.205;-0.181;0;0.318;-0.229;0.02;0.94;-0.182;0.175;0.193;0;0;0;-0.747;0.195;-0.089;0.726;-0.123;-0.018;0.006;0;0;0.088;-0.173;-0.993;0.217;-0.044;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.046;-0.001;0;0;0;0;0;0;-0.234;0.06;0.008;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.534;0.385;-0.157;0.956;0.246;0.204;-0.176;0;0.32;-0.227;0.009;0.94;-0.172;0.177;0.196;0;0;0;-0.746;0.196;-0.074;0.723;-0.125;-0.019;0.006;0;0;0.086;-0.173;-0.975;0.232;-0.046;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.044;-0.001;0;0;0;0;0;0;-0.235;0.069;0.007;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.533;0.391;-0.195;0.958;0.259;0.202;-0.172;0;0.297;-0.273;0.203;0.95;-0.278;0.141;0.136;0;0;0;-0.743;0.197;-0.018;0.719;-0.124;-0.019;0.006;0;0;0.078;-0.17;-0.882;0.277;-0.043;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.043;0;0;0;0;0;0;0;-0.236;0.077;0.006;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.531;0.398;-0.228;0.96;0.28;0.199;-0.167;0;0.247;-0.349;0.514;0.944;-0.469;0.106;0.066;0;0;0;-0.741;0.197;-0.019;0.716;-0.124;-0.019;0.006;0;0;0.069;-0.165;-0.831;0.308;-0.036;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.042;0.001;0;0;0;0;0;0;-0.236;0.082;0.005;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.529;0.404;-0.251;0.962;0.296;0.197;-0.164;0;0.211;-0.397;0.672;0.93;-0.565;0.099;0.037;0;0;0;-0.739;0.198;-0.026;0.715;-0.125;-0.019;0.006;0;0;0.063;-0.162;-0.807;0.327;-0.031;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.084;0.041;0.002;0;0;0;0;0;0;-0.236;0.088;0.005;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.526;0.412;-0.282;0.964;0.317;0.193;-0.16;0;0.173;-0.447;0.817;0.915;-0.648;0.093;0.017;0;0;0;-0.736;0.198;-0.037;0.714;-0.126;-0.019;0.006;0;0;0.053;-0.155;-0.787;0.347;-0.022;-0.012;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.086;0.039;0.011;0;0;0;0;0;0;-0.236;0.122;0;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.498;0.462;-0.34;0.974;0.352;0.174;-0.138;0;0.032;-0.621;0.893;0.896;-0.679;0.114;0.037;0;0;0;-0.723;0.202;-0.066;0.711;-0.134;-0.019;0.006;0;0;-0.016;-0.115;-0.72;0.452;0.034;-0.013;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.087;0.039;0.015;0;0;0;0;0;0;-0.236;0.136;-0.002;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.487;0.48;-0.399;0.979;0.39;0.17;-0.133;0;-0.004;-0.665;0.809;0.898;-0.687;0.128;0.057;0;0;0;-0.716;0.203;-0.022;0.71;-0.137;-0.02;0.006;0;0;-0.056;-0.098;-0.666;0.493;0.067;-0.013;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.088;0.039;0.02;0;0;0;0;0;0;-0.236;0.15;-0.003;-0.007;0.003;-0.286;0;0;0;0;0.257;0;0.46;0.52;-0.572;0.98;0.494;0.158;-0.095;0;-0.019;-0.703;0.738;0.902;-0.638;0.14;0.075;0;0;0;-0.709;0.204;-0.013;0.707;-0.137;-0.019;0.006;0;0;-0.098;-0.079;-0.609;0.543;0.108;-0.013;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.09;0.04;0.028;0;0;0;0;0;0;-0.236;0.168;-0.005;-0.008;0.003;-0.285;0;0;0;0;0.257;0;0.387;0.612;-0.946;0.964;0.717;0.127;-0.033;0;-0.042;-0.739;0.641;0.921;-0.538;0.137;0.11;0;0;0;-0.7;0.206;-0.028;0.7;-0.135;-0.019;0.006;0;0;-0.156;-0.052;-0.545;0.625;0.173;-0.013;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.092;0.041;0.036;0;0;0;0;0;0;-0.23;0.183;-0.009;-0.008;0.003;-0.286;0;0;0;0;0.257;0;0.206;0.733;-0.849;0.943;0.819;0.064;0.061;0;-0.083;-0.747;0.309;0.972;-0.317;0.105;0.131;0;0;0;-0.693;0.205;-0.016;0.688;-0.137;-0.02;0.006;0;0;-0.206;-0.029;-0.473;0.692;0.223;-0.013;0.012;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.093;0.043;0.04;0;0;0;0;0;0;-0.222;0.194;-0.014;-0.008;0.003;-0.286;0;0;0;0;0.257;0;0.018;0.844;-0.828;0.936;0.903;0.014;0.127;0;-0.116;-0.728;0.031;1.001;-0.123;0.092;0.162;0;0;0;-0.685;0.201;0.008;0.674;-0.137;-0.02;0.006;0;0;-0.244;-0.011;-0.402;0.73;0.237;-0.014;0.013;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.093;0.047;0.042;0;0;0;0;0;0;-0.205;0.206;-0.025;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.121;0.977;-0.507;0.946;0.807;-0.016;0.149;0;-0.169;-0.672;-0.111;0.998;0.045;0.077;0.228;0;0;0;-0.677;0.191;0.016;0.65;-0.138;-0.022;0.005;0;0;-0.292;0.016;-0.283;0.756;0.188;-0.016;0.014;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.093;0.048;0.041;0;0;0;0;0;0;-0.196;0.212;-0.03;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.162;1.004;-0.315;0.955;0.714;-0.001;0.141;0;-0.192;-0.643;-0.137;0.998;0.094;0.072;0.254;0;0;0;-0.673;0.184;0.011;0.638;-0.139;-0.022;0.005;0;0;-0.314;0.03;-0.217;0.776;0.185;-0.017;0.014;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.09;0.049;0.038;0;0;0;0;0;0;-0.183;0.222;-0.04;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.214;1.002;-0.124;0.973;0.593;0.034;0.128;0;-0.227;-0.598;-0.146;0.998;0.144;0.075;0.28;0;0;0;-0.668;0.173;-0.003;0.618;-0.14;-0.024;0.004;0;0;-0.349;0.056;-0.098;0.813;0.212;-0.018;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.086;0.048;0.035;0;0;0;0;0;0;-0.174;0.232;-0.048;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.249;1.001;-0.047;0.99;0.522;0.06;0.112;0;-0.249;-0.567;-0.141;0.998;0.164;0.086;0.286;0;0;0;-0.662;0.164;-0.02;0.602;-0.137;-0.025;0.004;0;0;-0.376;0.078;-0.013;0.82;0.205;-0.018;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.081;0.045;0.031;0;0;0;0;0;0;-0.165;0.25;-0.058;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.295;1;0.011;1;0.466;0.092;0.08;0;-0.273;-0.532;-0.093;0.998;0.143;0.108;0.285;0;0;0;-0.654;0.152;-0.042;0.578;-0.133;-0.027;0.003;0;0;-0.407;0.11;0.039;0.812;0.205;-0.016;0.014;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.078;0.042;0.029;0;0;0;0;0;0;-0.16;0.263;-0.064;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.325;0.999;0.021;1.001;0.457;0.099;0.054;0;-0.284;-0.516;-0.069;0.999;0.124;0.125;0.276;0;0;0;-0.649;0.146;-0.058;0.559;-0.13;-0.028;0.002;0;0;-0.425;0.13;0.055;0.802;0.202;-0.015;0.013;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.073;0.038;0.028;0;0;0;0;0;0;-0.156;0.285;-0.071;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.377;0.999;0.045;1.001;0.465;0.082;0.012;0;-0.297;-0.502;-0.048;0.998;0.107;0.148;0.256;0;0;0;-0.641;0.138;-0.089;0.521;-0.122;-0.03;0.002;0;0;-0.449;0.154;0.063;0.78;0.197;-0.013;0.012;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.072;0.037;0.028;0;0;0;0;0;0;-0.155;0.29;-0.072;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.389;0.999;0.046;1.001;0.473;0.078;0.004;0;-0.299;-0.5;-0.044;0.998;0.104;0.153;0.25;0;0;0;-0.64;0.137;-0.095;0.514;-0.121;-0.03;0.001;0;0;-0.453;0.159;0.064;0.775;0.195;-0.013;0.012;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.061;0.028;0.041;0;0;0;0;0;0;-0.158;0.327;-0.074;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.651;1;0.999;0.405;-0.067;0.731;-0.125;0;-0.257;-0.367;-0.225;0.917;0.229;0.21;0.361;0;0;0;-0.626;0.134;-0.121;0.48;-0.113;-0.032;0.001;0;0;-0.482;0.176;0.047;0.747;0.182;-0.011;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.05;0.02;0.052;0;0;0;0;0;0;-0.175;0.355;-0.077;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.808;1;0.998;0.447;0.063;0.479;-0.36;0;-0.204;-0.32;-0.181;0.867;0.22;0.236;0.348;0;0;0;-0.615;0.14;-0.125;0.473;-0.11;-0.033;0;0;0;-0.504;0.182;0.023;0.736;0.179;-0.011;0.011;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.044;0.014;0.059;0;0;0;0;0;0;-0.202;0.389;-0.084;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.984;0.996;0.966;0.832;0.438;-0.006;-0.724;0;-0.141;-0.284;-0.127;0.817;0.188;0.245;0.308;0;0;0;-0.601;0.151;-0.126;0.469;-0.105;-0.034;0;0;0;-0.536;0.188;0;0.729;0.173;-0.013;0.012;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.042;0.012;0.062;0;0;0;0;0;0;-0.226;0.418;-0.091;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1;1.004;-0.182;0.997;0.941;-0.245;-0.985;0;-0.089;-0.26;-0.089;0.787;0.161;0.233;0.279;0;0;0;-0.59;0.162;-0.126;0.467;-0.101;-0.035;0;0;0;-0.563;0.193;-0.014;0.727;0.167;-0.014;0.012;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.047;0.013;0.059;0;0;0;0;0;0;-0.258;0.459;-0.105;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.008;-0.907;0.908;0.936;-0.466;-0.998;0;-0.06;-0.374;0.229;0.818;-0.06;0.159;0.047;0;0;0;-0.575;0.179;-0.13;0.461;-0.093;-0.036;-0.001;0;0;-0.602;0.201;-0.033;0.727;0.16;-0.015;0.013;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.052;0.015;0.056;0;0;0;0;0;0;-0.27;0.475;-0.111;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.008;-0.911;0.905;0.939;-0.557;-0.998;0;-0.067;-0.463;0.395;0.828;-0.2;0.134;-0.052;0;0;0;-0.569;0.186;-0.13;0.457;-0.089;-0.037;-0.001;0;0;-0.618;0.205;-0.034;0.728;0.154;-0.016;0.013;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.063;0.02;0.048;0;0;0;0;0;0;-0.287;0.505;-0.123;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.007;-0.924;0.895;0.948;-0.653;-0.998;0;-0.097;-0.637;0.581;0.836;-0.398;0.103;-0.155;0;0;0;-0.56;0.197;-0.132;0.447;-0.081;-0.038;-0.001;0;0;-0.647;0.21;-0.023;0.729;0.133;-0.018;0.014;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.071;0.023;0.041;0;0;0;0;0;0;-0.292;0.522;-0.129;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.007;-0.921;0.897;0.946;-0.698;-0.998;0;-0.12;-0.738;0.598;0.844;-0.454;0.088;-0.174;0;0;0;-0.555;0.203;-0.133;0.439;-0.077;-0.039;-0.001;0;0;-0.662;0.212;-0.01;0.73;0.116;-0.019;0.014;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
